teryt;f_address
046101;046101 Bydgoszcz Inwalidów 1
046101;046101 Bydgoszcz Inwalidów 1a
046101;046101 Bydgoszcz Inwalidów 3
046101;046101 Bydgoszcz Inwalidów 3i
046101;046101 Bydgoszcz Inwalidów 4
046101;046101 Bydgoszcz Jasiniecka 24
046101;046101 Bydgoszcz Lawinowa 2
046101;046101 Bydgoszcz Lewińskiego 4
046101;046101 Bydgoszcz Ludwikowo 12
046101;046101 Bydgoszcz Ludwikowo 12b
046101;046101 Bydgoszcz Ludwikowo 70
046101;046101 Bydgoszcz Ludwikowo 71
046101;046101 Bydgoszcz Marcińczaka 1
046101;046101 Bydgoszcz Nowotoruńska 6
046101;046101 Bydgoszcz Nowotoruńska 6a
046101;046101 Bydgoszcz Nowotoruńska 8
046101;046101 Bydgoszcz Nowotoruńska 9
046101;046101 Bydgoszcz Nowotoruńska 10
046101;046101 Bydgoszcz Nowotoruńska 12
046101;046101 Bydgoszcz Nowotoruńska 12a
046101;046101 Bydgoszcz Nowotoruńska 13
046101;046101 Bydgoszcz Nowotoruńska 15
046101;046101 Bydgoszcz Nowotoruńska 20
046101;046101 Bydgoszcz Nowotoruńska 51
046101;046101 Bydgoszcz Nowotoruńska 56
046101;046101 Bydgoszcz Ogińskiego 28
046101;046101 Bydgoszcz Ogińskiego 30
046101;046101 Bydgoszcz Ogrody 2
046101;046101 Bydgoszcz Sportowa 13
046101;046101 Bydgoszcz Sportowa 2
046101;046101 Bydgoszcz Szubińska 30a
046101;046101 Bydgoszcz Szubińska 30b
046101;046101 Bydgoszcz Szubińska 32
046101;046101 Bydgoszcz Traktorzystów 3
046101;046101 Bydgoszcz Wojska Polskiego 48
046101;046101 Bydgoszcz Wojska Polskiego 50
046101;046101 Bydgoszcz Wojska Polskiego 66
046101;046101 Bydgoszcz Wojska Polskiego 71
046201;046101 Bydgoszcz Wyścigowa 1
046201;046101 Bydgoszcz Wyścigowa 8
046101;046101 Bydgoszcz Wyzwolenia 66
046101;046101 Bydgoszcz Wyzwolenia 111
046201;046201 Grudziądz Chełmińska 144
046201;046201 Grudziądz Droga Kurpiowska 60
046201;046201 Grudziądz Droga Kurpiowska 75
046201;046201 Grudziądz Droga Mazowiecka 30
046201;046201 Grudziądz Droga Mazowiecka 32
046201;046201 Grudziądz Droga Łąkowa 116
046201;046201 Grudziądz Droga Łąkowa 118
046201;046201 Grudziądz Konstytucji 3 Maja 70
046201;046201 Grudziądz Malczewskiego 2
046201;046201 Grudziądz Malczewskiego 3
046201;046201 Grudziądz Malczewskiego 14
046201;046201 Grudziądz Malczewskiego 15
046201;046201 Grudziądz Polskich Skrzydeł 20
046201;046201 Grudziądz Portowa 3
046201;046201 Grudziądz Portowa 5
046201;046201 Grudziądz Szosa Toruńska 32
046201;046201 Grudziądz Trynkowa 25
046201;046201 Grudziądz Trynkowa 49
046201;046201 Grudziądz Trynkowa 49a
046201;046201 Grudziądz Włodka 16
046201;046201 Grudziądz Włodka 16b
046201;046201 Grudziądz Włodka 16c
046201;046201 Grudziądz Włodka 16e
046201;046201 Grudziądz Włodka 16f
046201;046201 Grudziądz Włodka 16j
046301;046301 Toruń Aleja Św. Jana Pawła II 1
046301;046301 Toruń Balonowa 2
046301;046301 Toruń Broniewskiego 90
046301;046301 Toruń Bulwar Filadelfijski 7a
046301;046301 Toruń Bulwar Filadelfijski 9
046301;046301 Toruń Generała Bema 44
046301;046301 Toruń Generała Dąbrowskiego 8
046301;046301 Toruń Generała Dwernickiego 15b
046301;046301 Toruń Generała Dąbrowskiego 26
046301;046301 Toruń Generała Dąbrowskiego 28
046301;046301 Toruń Grudziądzka 156
046301;046301 Toruń Grudziądzka 22
046301;046301 Toruń Inżyniera arch. Gregorkiewicza 11
046301;046301 Toruń Klonowa 2
046301;046301 Toruń Lipnowska 2
046301;046301 Toruń Lipnowska 3
046301;046301 Toruń Lipnowska 4
046301;046301 Toruń Lipnowska 5
046301;046301 Toruń Lipnowska 6
046301;046301 Toruń Lipnowska 8
046301;046301 Toruń Lipnowska 10
046301;046301 Toruń Lipnowska 12
046301;046301 Toruń Lipnowska 17
046301;046301 Toruń Lipnowska 19
046301;046301 Toruń Lipnowska 21
046301;046301 Toruń Lipnowska 25
046301;046301 Toruń Lipnowska 31
046301;046301 Toruń Lipnowska 33
046301;046301 Toruń Okólna 6g
046301;046301 Toruń Plac Armii Krajowej 10
046301;046301 Toruń Plac Towarzystwa Miłośników Torunia 1
046301;046301 Toruń Polna 1
046301;046301 Toruń Polna 10
046301;046301 Toruń Polna 7a
046301;046301 Toruń Polna 7b
046301;046301 Toruń Przy Kaszowniku 2
046301;046301 Toruń Przy Kaszowniku 4
046301;046301 Toruń Przy Kaszowniku 6
046301;046301 Toruń Płaska 40
046301;046301 Toruń Płaska 85a
046301;046301 Toruń Rydygiera 26
046301;046301 Toruń Rydygiera 26b
046301;046301 Toruń Rypińska 10
046301;046301 Toruń Skłodowskiej-Curie 62
046301;046301 Toruń Skłodowskiej-Curie 64
046301;046301 Toruń Skłodowskiej-Curie 68
046301;046301 Toruń Skłodowskiej-Curie 73g
046301;046301 Toruń Skłodowskiej-Curie 73ga
046301;046301 Toruń Szosa Lubicka 50a
046301;046301 Toruń Szosa Okrężna 2
046301;046301 Toruń Watzenrodego 10e
046301;046301 Toruń Watzenrodego 2
046301;046301 Toruń Watzenrodego 4d
046301;046301 Toruń Łąkowa 40a
046301;046301 Toruń Świętopełka 33a
046401;046401 Włocławek Aleja Chopina 8
046401;046401 Włocławek Aleja Jana Pawła II 197
046401;046401 Włocławek Aleja Kazimierza Wielkiego 18
046401;046401 Włocławek Aleja Kazimierza Wielkiego 20
046401;046401 Włocławek Bauera 3
046401;046401 Włocławek Bauera 5
046401;046401 Włocławek Bulwary Marszałka Piłsudskiego 1
046401;046401 Włocławek Bulwary Marszałka Piłsudskiego 2
046401;046401 Włocławek Bulwary Marszałka Piłsudskiego 4
046401;046401 Włocławek Bulwary Marszałka Piłsudskiego 4b
046401;046401 Włocławek Bulwary Marszałka Piłsudskiego 5a
046401;046401 Włocławek Cmentarna 2
046401;046401 Włocławek Energetyków 30
046401;046401 Włocławek Energetyków 37
046401;046401 Włocławek Grondy 22
046401;046401 Włocławek Kilińskiego 3
046401;046401 Włocławek Kilińskiego 3a
046401;046401 Włocławek Kilińskiego 5
046401;046401 Włocławek Kruszyńska 68
046401;046401 Włocławek Okrężna 21
046401;046401 Włocławek Okrężna 64a
046401;046401 Włocławek Pułaskiego 10
046401;046401 Włocławek Pułaskiego 14
046401;046401 Włocławek Pułaskiego 16
046401;046401 Włocławek Pułaskiego 18
046401;046401 Włocławek Pułaskiego 20
046401;046401 Włocławek Skrajna 46
046401;046401 Włocławek Skrajna 48
046401;046401 Włocławek Skrajna 50
046401;046401 Włocławek Skrajna 54
046401;046401 Włocławek Skrajna 54a
046401;046401 Włocławek Skrajna 54b
046401;046401 Włocławek Skrajna 56
046401;046401 Włocławek Skrajna 58
046401;046401 Włocławek Skrajna 60
046401;046401 Włocławek Skrajna 62
046401;046401 Włocławek Skrajna 64
046401;046401 Włocławek Skrajna 66
046401;046401 Włocławek Skrajna 68
046401;046401 Włocławek Skrajna 72
046401;046401 Włocławek Sportowa 21
046401;046401 Włocławek Toruńska 19
066101;066101 Biała Podlaska Aleja Jana Pawła II 15
066101;066101 Biała Podlaska Artyleryjska 11a
066101;066101 Biała Podlaska Przechodnia 10
066101;066101 Biała Podlaska Sidorska 30
066201;066201 Chełm Hrubieszowska 1a
066201;066201 Chełm Rejowiecka 179a
066201;066201 Chełm Rejowiecka 179b
066201;066201 Chełm Wojsławicka 36
066301;066301 Lublin Abramowicka 2j
066301;066301 Lublin Abramowicka 2k
066301;066301 Lublin Abramowicka 2n
066301;066301 Lublin Abramowicka 9a
066301;066301 Lublin Aleja Kraśnicka 128
066301;066301 Lublin Aleja Kraśnicka 130
066301;066301 Lublin Aleja Kraśnicka 132
066301;066301 Lublin Aleja Kraśnicka 134
066301;066301 Lublin Aleja Solidarności 7
066301;066301 Lublin Aleje Tysiąclecia 31
066301;066301 Lublin Biernackiego 9a
066301;066301 Lublin Droga Męczenników Majdanka 189a
066301;066301 Lublin Droga Męczenników Majdanka 219
066301;066301 Lublin Gęsia 1
066301;066301 Lublin Gęsia 3
066301;066301 Lublin Gęsia 3a
066301;066301 Lublin Gęsia 4
066301;066301 Lublin Gęsia 5
066301;066301 Lublin Gęsia 6
066301;066301 Lublin Gęsia 6a
066301;066301 Lublin Gęsia 7
066301;066301 Lublin Jana Pawła II 51
066301;066301 Lublin Jana Pawła II 53
066301;066301 Lublin Jana Pawła II 55
066301;066301 Lublin Jana Pawła II 59
066301;066301 Lublin Podwale 17
066301;066301 Lublin Przy Bocznicy 10
066301;066301 Lublin Smoluchowskiego 2
066401;066401 Zamość 11 Listopada 10
066401;066401 Zamość Droga Męczenników Rotundy 9
066401;066401 Zamość Generała Sikorskiego 3
066401;066401 Zamość Generała Sikorskiego 5
066401;066401 Zamość Generała Sikorskiego 7
066401;066401 Zamość Generała Sikorskiego 7a
066401;066401 Zamość Generała Sikorskiego 7b
066401;066401 Zamość Generała Sikorskiego 9
066401;066401 Zamość Legionów 10
066401;066401 Zamość Legionów 13
066401;066401 Zamość Legionów 15
066401;066401 Zamość Legionów 2
066401;066401 Zamość Legionów 4
066401;066401 Zamość Legionów 52
066401;066401 Zamość Legionów 54
066401;066401 Zamość Legionów 6
066401;066401 Zamość Legionów 8
066401;066401 Zamość Legionów 80
066401;066401 Zamość Legionów 84
066401;066401 Zamość Legionów 86
066401;066401 Zamość Legionów 8a
066401;066401 Zamość Legionów 8b
066401;066401 Zamość Legionów 8c
066401;066401 Zamość Lubelska 34
066401;066401 Zamość Lubelska 36
066401;066401 Zamość Lubelska 36a
066401;066401 Zamość Marszałka Piłsudskiego 2a
066401;066401 Zamość Nowa 11
066401;066401 Zamość Prymasa Wyszyńskiego 167
086101;086101 Gorzów Wielkopolski Dekerta 4
086101;086101 Gorzów Wielkopolski Dziewiarska 9
086101;086101 Gorzów Wielkopolski Generała Fieldorfa-Nila 16
086101;086101 Gorzów Wielkopolski Generała Fieldorfa-Nila 18
086101;086101 Gorzów Wielkopolski Generała Fieldorfa-Nila 20
086101;086101 Gorzów Wielkopolski Generała Fieldorfa-Nila 22
086101;086101 Gorzów Wielkopolski Górczyńska 57
086101;086101 Gorzów Wielkopolski Kardynała Wyszyńskiego 220
086101;086101 Gorzów Wielkopolski Mickiewicza 37
086101;086101 Gorzów Wielkopolski Myśliborska 38
086101;086101 Gorzów Wielkopolski Podmiejska 15a
086101;086101 Gorzów Wielkopolski Podmiejska 15ae
086101;086101 Gorzów Wielkopolski Podmiejska 15ah
086101;086101 Gorzów Wielkopolski Podmiejska 15b
086101;086101 Gorzów Wielkopolski Podmiejska 15c
086101;086101 Gorzów Wielkopolski Podmiejska 15d
086101;086101 Gorzów Wielkopolski Podmiejska 15f
086101;086101 Gorzów Wielkopolski Podmiejska 15i
086101;086101 Gorzów Wielkopolski Podmiejska 16b
086101;086101 Gorzów Wielkopolski Słowiańska 53
086101;086101 Gorzów Wielkopolski Słowiańska 55
086101;086101 Gorzów Wielkopolski Słowiańska 57
086101;086101 Gorzów Wielkopolski Słowiańska 59
086101;086101 Gorzów Wielkopolski Słowiańska 61
086101;086101 Gorzów Wielkopolski Słowiańska 63
086101;086101 Gorzów Wielkopolski Słowiańska 65
086101;086101 Gorzów Wielkopolski Słowiańska 69
086101;086101 Gorzów Wielkopolski Słowiańska 70
086101;086101 Gorzów Wielkopolski Słowiańska 73
086101;086101 Gorzów Wielkopolski Walczaka 106
086101;086101 Gorzów Wielkopolski Walczaka 108
086101;086101 Gorzów Wielkopolski Walczaka 109
086101;086101 Gorzów Wielkopolski Walczaka 110
086101;086101 Gorzów Wielkopolski Witosa 50
086101;086101 Gorzów Wielkopolski Wrzosowa 19
086101;086101 Gorzów Wielkopolski Śląska 52
086201;086201 Zielona Góra Aleja Konstytucji 3 Maja 20
086201;086201 Zielona Góra Aleja Wojska Polskiego 11
086201;086201 Zielona Góra Aleja Wojska Polskiego 19
086201;086201 Zielona Góra Aleja Wojska Polskiego 79
086201;086201 Zielona Góra Aleja Wojska Polskiego 142
086201;086201 Zielona Góra Aleja Wojska Polskiego 142a
086201;086201 Zielona Góra Aleja Wojska Polskiego 144
086201;086201 Zielona Góra Aleja Wojska Polskiego 146
086201;086201 Zielona Góra Łężyca-Architektów 1
086201;086201 Zielona Góra Niemena 2
086201;086201 Zielona Góra Przecznica 2
086201;086201 Zielona Góra Rzeźniczaka 1
086201;086201 Zielona Góra Sulechowska 14c
086201;086201 Zielona Góra Trasa Północna 1
086201;086201 Zielona Góra Trasa Północna 1b
086201;086201 Zielona Góra Trasa Północna 1c
086201;086201 Zielona Góra Trasa Północna 3
086201;086201 Zielona Góra Trasa Północna 15
086201;086201 Zielona Góra Trasa Północna 19
086201;086201 Zielona Góra Trasa Północna 23
086201;086201 Zielona Góra Trasa Północna 35
086201;086201 Zielona Góra Wrocławska 17
086201;086201 Zielona Góra Wrocławska 17a
086201;086201 Zielona Góra Wrocławska 17b
086201;086201 Zielona Góra Zyty 28
106101;106101 Łódź 3 Maja 64
106101;106101 Łódź 3 Maja 69
106101;106101 Łódź Aleja Bartoszewskiego 13
106101;106101 Łódź Aleja Bartoszewskiego 15
106101;106101 Łódź Czechosłowacka 2b
106101;106101 Łódź Czechosłowacka 4
106101;106101 Łódź Czechosłowacka 4a
106101;106101 Łódź Górnicza 5
106101;106101 Łódź Kaczeńcowa 9
106101;106101 Łódź Krańcowa 4
106101;106101 Łódź Lawinowa 71a
106101;106101 Łódź Marysińska 44
106101;106101 Łódź Marysińska 49
106101;106101 Łódź Maszynowa 10
106101;106101 Łódź Maszynowa 12
106101;106101 Łódź Mazowiecka 5
106101;106101 Łódź Mianowskiego 21
106101;106101 Łódź Niciarniana 2a
106101;106101 Łódź Niciarniana 2b
106101;106101 Łódź Niciarniana 2c
106101;106101 Łódź Niciarniana 2e
106101;106101 Łódź Nowy Józefów 74
106101;106101 Łódź Paradna 36
106101;106101 Łódź Paradna 38
106101;106101 Łódź Przybyszewskiego 197
106101;106101 Łódź Przybyszewskiego 197a
106101;106101 Łódź Przybyszewskiego 199
106101;106101 Łódź Przybyszewskiego 277
106101;106101 Łódź Rokicińska 23a
106101;106101 Łódź Rzgowska 265
106101;106101 Łódź Stefana 10
106101;106101 Łódź Tomaszowska 61
106101;106101 Łódź Tomaszowska 69
106201;106201 Piotrków Trybunalski Belzacka 91
106201;106201 Piotrków Trybunalski Dmowskiego 47
106201;106201 Piotrków Trybunalski Dmowskiego 49
106201;106201 Piotrków Trybunalski Dmowskiego 49a
106201;106201 Piotrków Trybunalski Franklina Roosevelta 1
106201;106201 Piotrków Trybunalski Franklina Roosevelta 39
106201;106201 Piotrków Trybunalski Franklina Roosevelta 5
106201;106201 Piotrków Trybunalski Kasztelańska 45c
106201;106201 Piotrków Trybunalski Kostromska 82
106201;106201 Piotrków Trybunalski Próchnika 40
106201;106201 Piotrków Trybunalski Próchnika 42
106201;106201 Piotrków Trybunalski Witowska 3a
106201;106201 Piotrków Trybunalski Wojska Polskiego 182a
106201;106201 Piotrków Trybunalski Wyspiańskiego 1a
106201;106201 Piotrków Trybunalski Łódzka 27
106201;106201 Piotrków Trybunalski Żelazna 12
106201;106201 Piotrków Trybunalski Żelazna 14
106201;106201 Piotrków Trybunalski Żelazna 16
106201;106201 Piotrków Trybunalski Żelazna 18
106201;106201 Piotrków Trybunalski Żelazna 20
106201;106201 Piotrków Trybunalski Żelazna 23
106201;106201 Piotrków Trybunalski Żeromskiego 24
106201;106201 Piotrków Trybunalski Żeromskiego 26
106301;106301 Skierniewice Armii Krajowej 33
106301;106301 Skierniewice Calineczki 8
106301;106301 Skierniewice Cicha 2
106301;106301 Skierniewice Doktora Wagnera 2a
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 6
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 8
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 10
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 12
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 14
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 16
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 18
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 20
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 22
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 24
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 26
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 28
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 30
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 32
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 34
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 36
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 38
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 40
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 42
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 44
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 48
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 50
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 52
106301;106301 Skierniewice Generała Narbuta Łuczyńskiego 54
106301;106301 Skierniewice Jana III Sobieskiego 4
106301;106301 Skierniewice Jana III Sobieskiego 27
106301;106301 Skierniewice Jana III Sobieskiego 29
106301;106301 Skierniewice Księdza Kardynała Prymasa Wyszyńskiego 4
106301;106301 Skierniewice Księdza Kardynała Prymasa Wyszyńskiego 10
106301;106301 Skierniewice Księdza Kardynała Prymasa Wyszyńskiego 12
106301;106301 Skierniewice Księdza Kardynała Prymasa Wyszyńskiego 13
106301;106301 Skierniewice Księdza Kardynała Prymasa Wyszyńskiego 14
106301;106301 Skierniewice Księdza Kardynała Prymasa Wyszyńskiego 17
106301;106301 Skierniewice Liska 1
106301;106301 Skierniewice Liska 2
106301;106301 Skierniewice Młynarska 76
106301;106301 Skierniewice Prusa 6a
106301;106301 Skierniewice Szarych Szeregów 4
106301;106301 Skierniewice Widok 14a
106301;106301 Skierniewice Widok 18
106301;106301 Skierniewice Wąska 24
126101;126101 Kraków Aleja 29 Listopada 214
126101;126101 Kraków Dr Babińskiego 29a
126101;126101 Kraków Hetmańska 11c
126101;126101 Kraków Kolejowa 4a
126101;126101 Kraków Mrozowa 4
126101;126101 Kraków Osiedle Na Skarpie 65
126101;126101 Kraków Osiedle Na Skarpie 66a
126101;126101 Kraków Osiedle Na Skarpie 66b
126101;126101 Kraków Osiedle Na Skarpie 67
126101;126101 Kraków Pachońskiego 11
126101;126101 Kraków Pachońskiego 15
126101;126101 Kraków Powstańców 50
126101;126101 Kraków Powstańców Wielkopolskich 3
126101;126101 Kraków Powstańców Wielkopolskich 6
126101;126101 Kraków Powstańców Wielkopolskich 7
126101;126101 Kraków Powstańców Wielkopolskich 7a
126101;126101 Kraków Powstańców Wielkopolskich 8
126101;126101 Kraków Powstańców Wielkopolskich 10
126101;126101 Kraków Powstańców Wielkopolskich 12
126101;126101 Kraków Powstańców Wielkopolskich 14
126101;126101 Kraków Powstańców Wielkopolskich 16a
126101;126101 Kraków Rozrywka 45
126101;126101 Kraków Spacerowa 4a
126101;126101 Kraków Stacyjna 30
126101;126101 Kraków Vetulaniego 2
126101;126101 Kraków Wielicka 50
126101;126101 Kraków Witosa 7
126101;126101 Kraków Witosa 16
126101;126101 Kraków Witosa 18
126101;126101 Kraków Witosa 20
126101;126101 Kraków Wodna 6
126101;126101 Kraków Wrocławska 3
126101;126101 Kraków Zbrojarzy 14
126101;126101 Kraków Zbrojarzy 19
126101;126101 Kraków Zimorowicza 45
126101;126101 Kraków Łużycka 40
126201;126201 Nowy Sącz 1 Brygady 2
126201;126201 Nowy Sącz 1 Brygady 2a
126201;126201 Nowy Sącz Bielowicka 25
126201;126201 Nowy Sącz Bulwar Narwiku 22
126201;126201 Nowy Sącz Freislera 2a
126201;126201 Nowy Sącz Freislera 4a
126201;126201 Nowy Sącz Grybowska 4
126201;126201 Nowy Sącz Jana Pawła II 7
126201;126201 Nowy Sącz Młyńska 5
126201;126201 Nowy Sącz Plac Krasińskiego 1
126201;126201 Nowy Sącz Witosa 52
126301;126301 Tarnów 16 Pułku Piechoty 1
126301;126301 Tarnów Błonie 21
126301;126301 Tarnów Błonie 23
126301;126301 Tarnów Błonie 25
126301;126301 Tarnów Błonie 57a
126301;126301 Tarnów Chemiczna 130
126301;126301 Tarnów Jana Pawła II 20
126301;126301 Tarnów Jana Pawła II 29
126301;126301 Tarnów Konarskiego 2b
126301;126301 Tarnów Legionów 140
126301;126301 Tarnów Piaskowa 103
126301;126301 Tarnów Piaskowa 94d
126301;126301 Tarnów Skowronków 1a
126301;126301 Tarnów Śniadeckiego 10
126301;126301 Tarnów Śniadeckiego 12
146101;146101 Ostrołęka 11 Listopada 20
146101;146101 Ostrołęka Aleja Jana Pawła II 4
146101;146101 Ostrołęka Aleja Solidarności 8
146101;146101 Ostrołęka Brata Żebrowskiego 12
146101;146101 Ostrołęka Doktora Psarskiego 17
146101;146101 Ostrołęka Doktora Psarskiego 24
146101;146101 Ostrołęka Generała Fieldorfa "Nila" 11
146101;146101 Ostrołęka Generała Fieldorfa "Nila" 13
146101;146101 Ostrołęka Generała Fieldorfa "Nila" 13a
146101;146101 Ostrołęka Generała Fieldorfa "Nila" 15
146101;146101 Ostrołęka Generała Prądzyńskiego 5
146101;146101 Ostrołęka Generała Sikorskiego 24
146101;146101 Ostrołęka Goworowska 40
146101;146101 Ostrołęka Warszawska 26
146101;146101 Ostrołęka Warszawska 66
146101;146101 Ostrołęka Żeromskiego 47
146101;146101 Ostrołęka Żołnierzy Armii Krajowej 1
146201;146201 Płock Armii Krajowej 86
146201;146201 Płock Bolesława Krzywoustego 3
146201;146201 Płock Czwartaków 9
146201;146201 Płock Dobrzyńska 38c
146201;146201 Płock Fabryki Maszyn Żniwnych 5
146201;146201 Płock Gałczyńskiego 7
146201;146201 Płock Graniczna 30
146201;146201 Płock Kawieckiego 1
146201;146201 Płock Kawieckiego 1a
146201;146201 Płock Kilińskiego 5
146201;146201 Płock Kilińskiego 6
146201;146201 Płock Kilińskiego 6a
146201;146201 Płock Majora Sucharskiego 7b
146201;146201 Płock Marszałka Piłsudskiego 33
146201;146201 Płock Marszałka Piłsudskiego 35
146201;146201 Płock Marszałka Piłsudskiego 37
146201;146201 Płock Marszałka Piłsudskiego 39
146201;146201 Płock Marszałka Piłsudskiego 41
146201;146201 Płock Parowa 20
146201;146201 Płock Przemysłowa 1
146201;146201 Płock Przemysłowa 5
146201;146201 Płock Przemysłowa 7
146201;146201 Płock Szpitalna 4
146201;146201 Płock Targowa 25
146201;146201 Płock Targowa 34d
146201;146201 Płock Targowa 40
146201;146201 Płock Targowa 42
146201;146201 Płock Tysiąclecia 10
146201;146201 Płock Tysiąclecia 10a
146201;146201 Płock Tysiąclecia 10b
146201;146201 Płock Tysiąclecia 2
146201;146201 Płock Tysiąclecia 2a
146201;146201 Płock Wyspiańskiego 13
146201;146201 Płock Wyszogrodzka 114
146201;146201 Płock Wyszogrodzka 118
146201;146201 Płock Wyszogrodzka 120
146201;146201 Płock Wyszogrodzka 128a
146201;146201 Płock Wyszogrodzka 134
146201;146201 Płock Zacisze 2
146401;146401 Siedlce Asłanowicza 10
146401;146401 Siedlce Asłanowicza 7
146401;146401 Siedlce Ceglana 43
146401;146401 Siedlce Gospodarcza 2
146401;146401 Siedlce Jana III Sobieskiego 18
146401;146401 Siedlce Jana Pawła II 14
146401;146401 Siedlce Jana Pawła II 16
146401;146401 Siedlce Jana Pawła II 2
146401;146401 Siedlce Karpacka 2
146401;146401 Siedlce Konarskiego 1
146401;146401 Siedlce Konarskiego 2
146401;146401 Siedlce Partyzantów 16a
146401;146401 Siedlce Partyzantów 16b
146401;146401 Siedlce Partyzantów 16c
146401;146401 Siedlce Rakowiecka 67
146401;146401 Siedlce Rotmistrza Pileckiego 5
146401;146401 Siedlce Składowa 27
146401;146401 Siedlce Składowa 31
146401;146401 Siedlce Składowa 34
146401;146401 Siedlce Składowa 46
146401;146401 Siedlce Sokołowska 98
146401;146401 Siedlce Sokołowska 100
146401;146401 Siedlce Wiszniewskiego 1
146401;146401 Siedlce Wiszniewskiego 5
146401;146401 Siedlce Wiszniewskiego 7
146401;146401 Siedlce Wiśniowa 5
146401;146401 Siedlce Zamiejska 1
146401;146401 Siedlce Zbrojna 39
166101;166101 Opole  Pileckiego 2
166101;166101 Opole Katowicka 64
166101;166101 Opole Katowicka 64a
166101;166101 Opole Katowicka 66
166101;166101 Opole Kośnego 53a
166101;166101 Opole Kośnego 53b
166101;166101 Opole Partyzancka 72a
166101;166101 Opole Plebiscytowa 1
166101;166101 Opole Wiejska 141a
166101;166101 Opole Wschodnia 17
166101;166101 Opole Wschodnia 23a
186101;186101 Krosno Kletówki 7a
186101;186101 Krosno Tysiąclecia 24
186101;186101 Krosno Tysiąclecia 28
186101;186101 Krosno Tysiąclecia 30
186201;186201 Przemyśl Gospodarcza 3
186201;186201 Przemyśl Monte Cassino 31
186201;186201 Przemyśl Monte Cassino 33
186201;186201 Przemyśl Szańce 9
186201;186201 Przemyśl Wołodyjowskiego 55
186301;186301 Rzeszów Bałuckiego 27
186301;186301 Rzeszów Generała Okulickiego 1
186301;186301 Rzeszów Generała Okulickiego 17
186301;186301 Rzeszów Krakowska 28a
186301;186301 Rzeszów Krakowska 35a
186301;186301 Rzeszów Księdza Sondeja 13
186301;186301 Rzeszów Księdza Sondeja 15
186301;186301 Rzeszów Księdza Sondeja 2
186301;186301 Rzeszów Morgowa 81
186301;186301 Rzeszów Paderewskiego 92
186301;186301 Rzeszów Skłodowskiej-Curie 8
186301;186301 Rzeszów Skłodowskiej-Curie 10
186301;186301 Rzeszów Wyzwolenia 10
186301;186301 Rzeszów Wyzwolenia 6
186301;186301 Rzeszów Zenitowa 2
186301;186301 Rzeszów Zenitowa 3
186301;186301 Rzeszów Zenitowa 5
186301;186301 Rzeszów Zenitowa 5a
186301;186301 Rzeszów Zygmuntowska 1h
186301;186301 Rzeszów Żołnierzy I Armii Wojska Polskiego 9
186401;186401 Tarnobrzeg Kopernika 49
186401;186401 Tarnobrzeg Szpitalna 1a
186401;186401 Tarnobrzeg Zwierzyniecka 22a
246401;246401 Częstochowa Aleja Armii Krajowej 34
246401;246401 Częstochowa Aleja Armii Krajowej 60
246401;246401 Częstochowa Aleja Najświętszej Panny 15
246401;246401 Częstochowa Aleja Najświętszej Panny 44
246401;246401 Częstochowa Aleja Wojska Polskiego 207
246401;246401 Częstochowa Dekabrystów 41
246401;246401 Częstochowa Dekabrystów 41a
246401;246401 Częstochowa Dekabrystów 41b
246401;246401 Częstochowa Dekabrystów 42
246401;246401 Częstochowa Dekabrystów 43
246401;246401 Częstochowa Dekabrystów 44
246401;246401 Częstochowa Dekabrystów 50
246401;246401 Częstochowa Generała Pułaskiego 114
246401;246401 Częstochowa Generała Pułaskiego 117
246401;246401 Częstochowa Generała Pułaskiego 119
246401;246401 Częstochowa Generała Pułaskiego 120
246401;246401 Częstochowa Generała Pułaskiego 123
246401;246401 Częstochowa Generała Pułaskiego 123a
246401;246401 Częstochowa Generała Zajączka 1a
246401;246401 Częstochowa Grzybowska 174
246401;246401 Częstochowa Jagiellońska 101
246401;246401 Częstochowa Jagiellońska 30
246401;246401 Częstochowa Jagiellońska 30a
246401;246401 Częstochowa Jagiellońska 32
246401;246401 Częstochowa Jesienna 1
246401;246401 Częstochowa Jesienna 7
